,dt,AverageTemperature,AverageTemperatureUncertainty,State,Country
51640,1961-12-01,25.348000000000003,0.919,Bahia,Brazil
51641,1962-01-01,25.271,0.237,Bahia,Brazil
51642,1962-02-01,25.693,0.488,Bahia,Brazil
51643,1962-03-01,25.013,0.177,Bahia,Brazil
51644,1962-04-01,24.623,0.476,Bahia,Brazil
51645,1962-05-01,23.529,0.288,Bahia,Brazil
51646,1962-06-01,22.078000000000003,0.54,Bahia,Brazil
51647,1962-07-01,21.762,0.403,Bahia,Brazil
51648,1962-08-01,22.736,0.58,Bahia,Brazil
51649,1962-09-01,24.684,0.6659999999999999,Bahia,Brazil
51650,1962-10-01,24.791,0.647,Bahia,Brazil
51651,1962-11-01,25.051,0.365,Bahia,Brazil
51652,1962-12-01,24.887,0.268,Bahia,Brazil
51653,1963-01-01,25.394,0.204,Bahia,Brazil
51654,1963-02-01,24.95,0.596,Bahia,Brazil
51655,1963-03-01,25.708,0.542,Bahia,Brazil
51656,1963-04-01,24.741,0.37,Bahia,Brazil
51657,1963-05-01,22.847,0.346,Bahia,Brazil
51658,1963-06-01,21.932,0.303,Bahia,Brazil
51659,1963-07-01,21.381,0.316,Bahia,Brazil
51660,1963-08-01,22.515,0.434,Bahia,Brazil
51661,1963-09-01,24.535,0.445,Bahia,Brazil
51662,1963-10-01,26.326,0.467,Bahia,Brazil
51663,1963-11-01,26.531,1.058,Bahia,Brazil
51664,1963-12-01,24.672,0.494,Bahia,Brazil
51665,1964-01-01,24.567,0.328,Bahia,Brazil
51666,1964-02-01,25.078000000000003,0.296,Bahia,Brazil
51667,1964-03-01,24.867,0.224,Bahia,Brazil
51668,1964-04-01,24.384,0.405,Bahia,Brazil
51669,1964-05-01,23.289,0.408,Bahia,Brazil
51670,1964-06-01,21.938,0.473,Bahia,Brazil
51671,1964-07-01,21.759,0.298,Bahia,Brazil
51672,1964-08-01,22.999,0.436,Bahia,Brazil
51673,1964-09-01,24.195,0.75,Bahia,Brazil
51674,1964-10-01,24.927,0.8059999999999999,Bahia,Brazil
51675,1964-11-01,24.238000000000003,0.318,Bahia,Brazil
51676,1964-12-01,24.45,0.373,Bahia,Brazil
51677,1965-01-01,24.658,0.336,Bahia,Brazil
51678,1965-02-01,25.415,0.838,Bahia,Brazil
51679,1965-03-01,24.495,0.846,Bahia,Brazil
51680,1965-04-01,24.111,0.316,Bahia,Brazil
51681,1965-05-01,23.786,0.509,Bahia,Brazil
51682,1965-06-01,22.371,0.523,Bahia,Brazil
51683,1965-07-01,22.181,0.285,Bahia,Brazil
51684,1965-08-01,23.189,0.249,Bahia,Brazil
51685,1965-09-01,24.938,0.511,Bahia,Brazil
51686,1965-10-01,24.837,0.382,Bahia,Brazil
51687,1965-11-01,25.017,0.841,Bahia,Brazil
51688,1965-12-01,25.394,0.486,Bahia,Brazil
51689,1966-01-01,25.241,0.29,Bahia,Brazil
51690,1966-02-01,24.574,0.713,Bahia,Brazil
51691,1966-03-01,25.006,0.407,Bahia,Brazil
51692,1966-04-01,24.007,0.636,Bahia,Brazil
51693,1966-05-01,23.685,0.256,Bahia,Brazil
51694,1966-06-01,22.298,0.195,Bahia,Brazil
51695,1966-07-01,22.212,0.535,Bahia,Brazil
51696,1966-08-01,22.995,0.304,Bahia,Brazil
51697,1966-09-01,24.204,0.464,Bahia,Brazil
51698,1966-10-01,25.656,0.825,Bahia,Brazil
51699,1966-11-01,24.878,0.249,Bahia,Brazil
51700,1966-12-01,25.622,1.034,Bahia,Brazil
51701,1967-01-01,25.63,0.1639999999999999,Bahia,Brazil
51702,1967-02-01,25.235,0.247,Bahia,Brazil
51703,1967-03-01,25.0,0.316,Bahia,Brazil
51704,1967-04-01,24.020000000000003,0.5329999999999999,Bahia,Brazil
51705,1967-05-01,23.392,0.269,Bahia,Brazil
51706,1967-06-01,22.678,0.594,Bahia,Brazil
51707,1967-07-01,21.596,0.359,Bahia,Brazil
51708,1967-08-01,22.827,0.294,Bahia,Brazil
51709,1967-09-01,24.517000000000003,0.405,Bahia,Brazil
51710,1967-10-01,25.018,0.435,Bahia,Brazil
51711,1967-11-01,24.451,1.0759999999999998,Bahia,Brazil
51712,1967-12-01,24.064,0.526,Bahia,Brazil
51713,1968-01-01,24.755,0.43,Bahia,Brazil
51714,1968-02-01,24.049,0.393,Bahia,Brazil
51715,1968-03-01,24.112,0.649,Bahia,Brazil
51716,1968-04-01,23.948,0.281,Bahia,Brazil
51717,1968-05-01,22.592,0.591,Bahia,Brazil
51718,1968-06-01,21.309,0.758,Bahia,Brazil
51719,1968-07-01,21.466,0.219,Bahia,Brazil
51720,1968-08-01,22.684,0.679,Bahia,Brazil
51721,1968-09-01,24.394,0.428,Bahia,Brazil
51722,1968-10-01,25.137,0.403,Bahia,Brazil
51723,1968-11-01,24.943,0.503,Bahia,Brazil
51724,1968-12-01,24.553,0.634,Bahia,Brazil
51725,1969-01-01,25.279,0.276,Bahia,Brazil
51726,1969-02-01,25.447,0.603,Bahia,Brazil
51727,1969-03-01,24.769,0.325,Bahia,Brazil
51728,1969-04-01,24.535,0.388,Bahia,Brazil
51729,1969-05-01,23.754,0.455,Bahia,Brazil
51730,1969-06-01,22.935,0.237,Bahia,Brazil
51731,1969-07-01,22.591,0.304,Bahia,Brazil
51732,1969-08-01,23.517,0.278,Bahia,Brazil
51733,1969-09-01,24.901,0.534,Bahia,Brazil
51734,1969-10-01,25.821,0.418,Bahia,Brazil
51735,1969-11-01,25.995,0.794,Bahia,Brazil
51736,1969-12-01,24.044,0.58,Bahia,Brazil
51737,1970-01-01,24.646,0.322,Bahia,Brazil
51738,1970-02-01,24.923,0.35,Bahia,Brazil
51739,1970-03-01,25.026,0.209,Bahia,Brazil
51740,1970-04-01,24.656,0.5429999999999999,Bahia,Brazil
51741,1970-05-01,24.019,0.473,Bahia,Brazil
51742,1970-06-01,23.058000000000003,0.438,Bahia,Brazil
51743,1970-07-01,22.156,0.309,Bahia,Brazil
51744,1970-08-01,23.035,0.329,Bahia,Brazil
51745,1970-09-01,24.89,0.42,Bahia,Brazil
51746,1970-10-01,25.097,0.224,Bahia,Brazil
51747,1970-11-01,24.952,0.368,Bahia,Brazil
51748,1970-12-01,25.698,0.471,Bahia,Brazil
51749,1971-01-01,25.455,0.604,Bahia,Brazil
51750,1971-02-01,25.221,0.475,Bahia,Brazil
51751,1971-03-01,25.398000000000003,0.318,Bahia,Brazil
51752,1971-04-01,24.489,0.201,Bahia,Brazil
51753,1971-05-01,23.652,0.294,Bahia,Brazil
51754,1971-06-01,23.104,0.257,Bahia,Brazil
51755,1971-07-01,22.253,0.531,Bahia,Brazil
51756,1971-08-01,22.973000000000003,0.618,Bahia,Brazil
51757,1971-09-01,24.184,0.294,Bahia,Brazil
51758,1971-10-01,24.741,0.569,Bahia,Brazil
51759,1971-11-01,24.571,0.471,Bahia,Brazil
51760,1971-12-01,24.937,0.429,Bahia,Brazil
51761,1972-01-01,25.022,0.5,Bahia,Brazil
51762,1972-02-01,25.08,0.452,Bahia,Brazil
51763,1972-03-01,25.03700000000001,0.419,Bahia,Brazil
51764,1972-04-01,24.132,0.455,Bahia,Brazil
51765,1972-05-01,23.746,0.448,Bahia,Brazil
51766,1972-06-01,23.218000000000004,0.389,Bahia,Brazil
51767,1972-07-01,23.172,0.5529999999999999,Bahia,Brazil
51768,1972-08-01,23.945,0.371,Bahia,Brazil
51769,1972-09-01,25.045,0.204,Bahia,Brazil
51770,1972-10-01,26.013,0.524,Bahia,Brazil
51771,1972-11-01,26.158,0.421,Bahia,Brazil
51772,1972-12-01,25.485,0.636,Bahia,Brazil
51773,1973-01-01,26.01,0.3670000000000001,Bahia,Brazil
51774,1973-02-01,26.262,0.338,Bahia,Brazil
51775,1973-03-01,25.635,0.442,Bahia,Brazil
51776,1973-04-01,25.111,0.268,Bahia,Brazil
51777,1973-05-01,24.229,0.449,Bahia,Brazil
51778,1973-06-01,24.13,0.469,Bahia,Brazil
51779,1973-07-01,23.268,0.354,Bahia,Brazil
51780,1973-08-01,24.272,0.339,Bahia,Brazil
51781,1973-09-01,25.10100000000001,0.441,Bahia,Brazil
51782,1973-10-01,24.525,0.357,Bahia,Brazil
51783,1973-11-01,25.334,0.328,Bahia,Brazil
51784,1973-12-01,25.246,0.326,Bahia,Brazil
51785,1974-01-01,25.134,0.5820000000000001,Bahia,Brazil
51786,1974-02-01,25.155,0.381,Bahia,Brazil
51787,1974-03-01,24.285,0.415,Bahia,Brazil
51788,1974-04-01,24.092,0.338,Bahia,Brazil
51789,1974-05-01,23.419,0.404,Bahia,Brazil
51790,1974-06-01,22.213,0.238,Bahia,Brazil
51791,1974-07-01,21.306,0.441,Bahia,Brazil
51792,1974-08-01,23.038,0.418,Bahia,Brazil
51793,1974-09-01,24.599,0.424,Bahia,Brazil
51794,1974-10-01,24.887,0.285,Bahia,Brazil
51795,1974-11-01,24.399,0.43,Bahia,Brazil
51796,1974-12-01,24.543000000000003,0.106,Bahia,Brazil
51797,1975-01-01,25.04,0.162,Bahia,Brazil
51798,1975-02-01,25.051,0.157,Bahia,Brazil
51799,1975-03-01,25.197000000000006,0.255,Bahia,Brazil
51800,1975-04-01,23.518,0.305,Bahia,Brazil
51801,1975-05-01,23.033,0.316,Bahia,Brazil
51802,1975-06-01,22.255,0.347,Bahia,Brazil
51803,1975-07-01,21.593000000000004,0.4370000000000001,Bahia,Brazil
51804,1975-08-01,22.951,0.7090000000000001,Bahia,Brazil
51805,1975-09-01,24.286,0.609,Bahia,Brazil
51806,1975-10-01,25.096,0.299,Bahia,Brazil
51807,1975-11-01,24.965,0.418,Bahia,Brazil
51808,1975-12-01,24.713,0.4320000000000001,Bahia,Brazil
51809,1976-01-01,25.642,0.561,Bahia,Brazil
51810,1976-02-01,24.587,0.148,Bahia,Brazil
51811,1976-03-01,25.248,0.407,Bahia,Brazil
51812,1976-04-01,24.701,0.453,Bahia,Brazil
51813,1976-05-01,24.288,0.635,Bahia,Brazil
51814,1976-06-01,23.015,0.447,Bahia,Brazil
51815,1976-07-01,22.475,0.381,Bahia,Brazil
51816,1976-08-01,23.341,0.288,Bahia,Brazil
51817,1976-09-01,24.876,0.578,Bahia,Brazil
51818,1976-10-01,24.233,0.441,Bahia,Brazil
51819,1976-11-01,24.461,0.51,Bahia,Brazil
51820,1976-12-01,25.038,0.347,Bahia,Brazil
51821,1977-01-01,24.286,0.3229999999999999,Bahia,Brazil
51822,1977-02-01,24.452,0.362,Bahia,Brazil
51823,1977-03-01,25.935,0.26,Bahia,Brazil
51824,1977-04-01,24.671000000000006,0.206,Bahia,Brazil
51825,1977-05-01,23.28,0.353,Bahia,Brazil
51826,1977-06-01,22.767,0.192,Bahia,Brazil
51827,1977-07-01,22.6,0.306,Bahia,Brazil
51828,1977-08-01,23.728,0.483,Bahia,Brazil
51829,1977-09-01,24.564,0.328,Bahia,Brazil
51830,1977-10-01,24.938,0.202,Bahia,Brazil
51831,1977-11-01,25.669,0.275,Bahia,Brazil
51832,1977-12-01,24.77,0.385,Bahia,Brazil
51833,1978-01-01,24.723000000000003,0.574,Bahia,Brazil
51834,1978-02-01,25.045,0.129,Bahia,Brazil
51835,1978-03-01,24.337,0.601,Bahia,Brazil
51836,1978-04-01,24.082,0.149,Bahia,Brazil
51837,1978-05-01,23.4,0.455,Bahia,Brazil
51838,1978-06-01,21.938,0.407,Bahia,Brazil
51839,1978-07-01,22.474,0.445,Bahia,Brazil
51840,1978-08-01,22.64,0.353,Bahia,Brazil
51841,1978-09-01,24.102,0.506,Bahia,Brazil
51842,1978-10-01,25.07,0.362,Bahia,Brazil
51843,1978-11-01,24.863000000000003,0.422,Bahia,Brazil
51844,1978-12-01,24.168000000000003,0.491,Bahia,Brazil
51845,1979-01-01,24.233,0.5329999999999999,Bahia,Brazil
51846,1979-02-01,24.526,0.626,Bahia,Brazil
51847,1979-03-01,25.290000000000006,0.397,Bahia,Brazil
51848,1979-04-01,24.332,0.256,Bahia,Brazil
51849,1979-05-01,23.683000000000003,0.294,Bahia,Brazil
51850,1979-06-01,21.715,0.214,Bahia,Brazil
51851,1979-07-01,22.096,0.368,Bahia,Brazil
51852,1979-08-01,23.264,0.368,Bahia,Brazil
51853,1979-09-01,24.39,0.343,Bahia,Brazil
51854,1979-10-01,25.462,0.266,Bahia,Brazil
51855,1979-11-01,24.919,0.657,Bahia,Brazil
51856,1979-12-01,25.576,0.481,Bahia,Brazil
51857,1980-01-01,24.586,0.4370000000000001,Bahia,Brazil
51858,1980-02-01,24.164,0.664,Bahia,Brazil
51859,1980-03-01,24.592,0.779,Bahia,Brazil
51860,1980-04-01,24.544,0.33,Bahia,Brazil
51861,1980-05-01,24.535,0.924,Bahia,Brazil
51862,1980-06-01,23.271,0.13,Bahia,Brazil
51863,1980-07-01,22.704,0.4,Bahia,Brazil
51864,1980-08-01,23.558000000000003,0.386,Bahia,Brazil
51865,1980-09-01,24.791,0.29,Bahia,Brazil
51866,1980-10-01,25.681,0.123,Bahia,Brazil
51867,1980-11-01,24.885,0.304,Bahia,Brazil
51868,1980-12-01,24.695,0.471,Bahia,Brazil
51869,1981-01-01,24.904,0.395,Bahia,Brazil
51870,1981-02-01,25.504,0.355,Bahia,Brazil
51871,1981-03-01,25.012,0.24,Bahia,Brazil
51872,1981-04-01,23.867,0.6940000000000001,Bahia,Brazil
51873,1981-05-01,23.105,0.59,Bahia,Brazil
51874,1981-06-01,22.129,0.246,Bahia,Brazil
51875,1981-07-01,21.264,1.097,Bahia,Brazil
51876,1981-08-01,22.872,0.597,Bahia,Brazil
51877,1981-09-01,24.667,0.321,Bahia,Brazil
51878,1981-10-01,24.619,0.403,Bahia,Brazil
51879,1981-11-01,25.091,0.212,Bahia,Brazil
51880,1981-12-01,25.355,0.196,Bahia,Brazil
51881,1982-01-01,24.853,0.334,Bahia,Brazil
51882,1982-02-01,25.509,0.5479999999999999,Bahia,Brazil
51883,1982-03-01,25.607000000000006,0.315,Bahia,Brazil
51884,1982-04-01,24.189,0.146,Bahia,Brazil
51885,1982-05-01,23.595,0.305,Bahia,Brazil
51886,1982-06-01,23.187,0.331,Bahia,Brazil
51887,1982-07-01,22.835,0.415,Bahia,Brazil
51888,1982-08-01,23.272,0.532,Bahia,Brazil
51889,1982-09-01,24.298,0.263,Bahia,Brazil
51890,1982-10-01,25.625,0.565,Bahia,Brazil
51891,1982-11-01,26.628,1.14,Bahia,Brazil
51892,1982-12-01,26.166,0.967,Bahia,Brazil
51893,1983-01-01,25.39,0.308,Bahia,Brazil
51894,1983-02-01,25.387,0.634,Bahia,Brazil
51895,1983-03-01,25.022,0.831,Bahia,Brazil
51896,1983-04-01,25.086,0.282,Bahia,Brazil
51897,1983-05-01,24.915,0.258,Bahia,Brazil
51898,1983-06-01,23.71,0.218,Bahia,Brazil
51899,1983-07-01,23.26,0.181,Bahia,Brazil
51900,1983-08-01,23.399,0.189,Bahia,Brazil
51901,1983-09-01,25.386000000000006,0.451,Bahia,Brazil
51902,1983-10-01,25.112,0.205,Bahia,Brazil
51903,1983-11-01,25.435,0.233,Bahia,Brazil
51904,1983-12-01,25.185,0.289,Bahia,Brazil
51905,1984-01-01,25.902,0.404,Bahia,Brazil
51906,1984-02-01,26.512,0.507,Bahia,Brazil
51907,1984-03-01,25.577,0.341,Bahia,Brazil
51908,1984-04-01,24.021,0.163,Bahia,Brazil
51909,1984-05-01,23.924,0.282,Bahia,Brazil
51910,1984-06-01,22.911,0.23,Bahia,Brazil
51911,1984-07-01,22.57,0.26,Bahia,Brazil
51912,1984-08-01,23.413,0.273,Bahia,Brazil
51913,1984-09-01,24.364,0.125,Bahia,Brazil
51914,1984-10-01,25.37,0.257,Bahia,Brazil
51915,1984-11-01,25.795,0.3720000000000001,Bahia,Brazil
51916,1984-12-01,26.112,0.504,Bahia,Brazil
51917,1985-01-01,24.239,0.42,Bahia,Brazil
51918,1985-02-01,25.06,0.338,Bahia,Brazil
51919,1985-03-01,25.181,0.304,Bahia,Brazil
51920,1985-04-01,24.012,0.402,Bahia,Brazil
51921,1985-05-01,23.777,0.178,Bahia,Brazil
51922,1985-06-01,21.938,0.387,Bahia,Brazil
51923,1985-07-01,21.591,0.248,Bahia,Brazil
51924,1985-08-01,23.058000000000003,0.228,Bahia,Brazil
51925,1985-09-01,24.291,0.391,Bahia,Brazil
51926,1985-10-01,24.685,0.773,Bahia,Brazil
51927,1985-11-01,24.956,0.5479999999999999,Bahia,Brazil
51928,1985-12-01,23.9,0.238,Bahia,Brazil
51929,1986-01-01,24.714,0.479,Bahia,Brazil
51930,1986-02-01,25.333,0.213,Bahia,Brazil
51931,1986-03-01,25.1,0.384,Bahia,Brazil
51932,1986-04-01,24.85100000000001,0.192,Bahia,Brazil
51933,1986-05-01,24.251,0.208,Bahia,Brazil
51934,1986-06-01,22.234,0.586,Bahia,Brazil
51935,1986-07-01,22.227,0.276,Bahia,Brazil
51936,1986-08-01,23.611,0.291,Bahia,Brazil
51937,1986-09-01,24.165000000000006,0.7240000000000001,Bahia,Brazil
51938,1986-10-01,24.672,0.451,Bahia,Brazil
51939,1986-11-01,25.278,0.377,Bahia,Brazil
51940,1986-12-01,25.655,0.7979999999999999,Bahia,Brazil
51941,1987-01-01,25.686,0.408,Bahia,Brazil
51942,1987-02-01,26.444000000000003,0.73,Bahia,Brazil
51943,1987-03-01,25.05,0.338,Bahia,Brazil
51944,1987-04-01,25.031,0.218,Bahia,Brazil
51945,1987-05-01,24.685,0.298,Bahia,Brazil
51946,1987-06-01,23.541,0.198,Bahia,Brazil
51947,1987-07-01,23.341,0.347,Bahia,Brazil
51948,1987-08-01,24.226,0.268,Bahia,Brazil
51949,1987-09-01,25.439,0.36,Bahia,Brazil
51950,1987-10-01,26.441,0.491,Bahia,Brazil
51951,1987-11-01,26.062,0.255,Bahia,Brazil
51952,1987-12-01,25.441,0.421,Bahia,Brazil
51953,1988-01-01,25.577,0.536,Bahia,Brazil
51954,1988-02-01,26.085,0.588,Bahia,Brazil
51955,1988-03-01,25.264000000000006,0.328,Bahia,Brazil
51956,1988-04-01,24.836,0.345,Bahia,Brazil
51957,1988-05-01,24.474,0.857,Bahia,Brazil
51958,1988-06-01,22.425,0.262,Bahia,Brazil
51959,1988-07-01,21.473000000000003,0.3229999999999999,Bahia,Brazil
51960,1988-08-01,22.096,0.713,Bahia,Brazil
51961,1988-09-01,24.349,0.473,Bahia,Brazil
51962,1988-10-01,25.172,0.601,Bahia,Brazil
51963,1988-11-01,25.361,0.476,Bahia,Brazil
51964,1988-12-01,24.177,0.241,Bahia,Brazil
51965,1989-01-01,25.292,0.153,Bahia,Brazil
51966,1989-02-01,25.677,0.422,Bahia,Brazil
51967,1989-03-01,25.228,0.179,Bahia,Brazil
51968,1989-04-01,24.78700000000001,0.501,Bahia,Brazil
51969,1989-05-01,23.647,0.1689999999999999,Bahia,Brazil
51970,1989-06-01,23.081,0.421,Bahia,Brazil
51971,1989-07-01,22.144,0.416,Bahia,Brazil
51972,1989-08-01,23.407,0.342,Bahia,Brazil
51973,1989-09-01,25.142000000000003,0.127,Bahia,Brazil
51974,1989-10-01,25.387,0.362,Bahia,Brazil
51975,1989-11-01,25.342,0.382,Bahia,Brazil
51976,1989-12-01,22.977,0.456,Bahia,Brazil
51977,1990-01-01,25.198,0.24,Bahia,Brazil
51978,1990-02-01,25.13,0.3720000000000001,Bahia,Brazil
51979,1990-03-01,25.759,0.158,Bahia,Brazil
51980,1990-04-01,25.396,0.233,Bahia,Brazil
51981,1990-05-01,24.462,0.187,Bahia,Brazil
51982,1990-06-01,23.002,0.306,Bahia,Brazil
51983,1990-07-01,22.799,0.306,Bahia,Brazil
51984,1990-08-01,23.156,0.6609999999999999,Bahia,Brazil
51985,1990-09-01,24.610000000000007,0.505,Bahia,Brazil
51986,1990-10-01,25.502,0.334,Bahia,Brazil
51987,1990-11-01,25.967,0.251,Bahia,Brazil
51988,1990-12-01,25.399,0.225,Bahia,Brazil
51989,1991-01-01,25.013,0.314,Bahia,Brazil
51990,1991-02-01,25.844,0.383,Bahia,Brazil
51991,1991-03-01,25.485,0.243,Bahia,Brazil
51992,1991-04-01,24.942,0.314,Bahia,Brazil
51993,1991-05-01,23.997,0.145,Bahia,Brazil
51994,1991-06-01,22.963,0.296,Bahia,Brazil
51995,1991-07-01,21.989,0.237,Bahia,Brazil
51996,1991-08-01,22.411,0.269,Bahia,Brazil
51997,1991-09-01,24.325000000000006,0.743,Bahia,Brazil
51998,1991-10-01,25.446,0.345,Bahia,Brazil
51999,1991-11-01,25.071,0.489,Bahia,Brazil
52000,1991-12-01,25.34,0.366,Bahia,Brazil
52001,1992-01-01,24.537,0.445,Bahia,Brazil
52002,1992-02-01,24.135,0.208,Bahia,Brazil
52003,1992-03-01,25.286,0.39,Bahia,Brazil
52004,1992-04-01,25.285,0.274,Bahia,Brazil
52005,1992-05-01,24.661,0.462,Bahia,Brazil
52006,1992-06-01,23.145,0.828,Bahia,Brazil
52007,1992-07-01,22.341,0.423,Bahia,Brazil
52008,1992-08-01,23.36,0.264,Bahia,Brazil
52009,1992-09-01,24.377,0.351,Bahia,Brazil
52010,1992-10-01,25.436,0.438,Bahia,Brazil
52011,1992-11-01,25.017,0.36,Bahia,Brazil
52012,1992-12-01,24.233,0.38,Bahia,Brazil
52013,1993-01-01,25.296,0.649,Bahia,Brazil
52014,1993-02-01,25.444000000000003,0.298,Bahia,Brazil
52015,1993-03-01,26.448,0.344,Bahia,Brazil
52016,1993-04-01,25.711,0.315,Bahia,Brazil
52017,1993-05-01,24.324,0.231,Bahia,Brazil
52018,1993-06-01,22.897,0.268,Bahia,Brazil
52019,1993-07-01,22.998,0.369,Bahia,Brazil
52020,1993-08-01,23.722,0.319,Bahia,Brazil
52021,1993-09-01,25.576,0.244,Bahia,Brazil
52022,1993-10-01,25.772,0.192,Bahia,Brazil
52023,1993-11-01,26.179,0.768,Bahia,Brazil
52024,1993-12-01,25.948,0.24,Bahia,Brazil
52025,1994-01-01,25.535,0.238,Bahia,Brazil
52026,1994-02-01,25.845,0.378,Bahia,Brazil
52027,1994-03-01,25.084,0.461,Bahia,Brazil
52028,1994-04-01,24.72600000000001,0.456,Bahia,Brazil
52029,1994-05-01,24.561,0.3,Bahia,Brazil
52030,1994-06-01,23.34,0.356,Bahia,Brazil
52031,1994-07-01,22.581,0.415,Bahia,Brazil
52032,1994-08-01,23.23,0.403,Bahia,Brazil
52033,1994-09-01,24.805,0.371,Bahia,Brazil
52034,1994-10-01,26.496,0.57,Bahia,Brazil
52035,1994-11-01,26.268,0.448,Bahia,Brazil
52036,1994-12-01,26.156,0.313,Bahia,Brazil
52037,1995-01-01,26.035,0.539,Bahia,Brazil
52038,1995-02-01,26.048,0.439,Bahia,Brazil
52039,1995-03-01,26.126,0.206,Bahia,Brazil
52040,1995-04-01,24.814,0.162,Bahia,Brazil
52041,1995-05-01,24.547,0.213,Bahia,Brazil
52042,1995-06-01,22.926,0.34,Bahia,Brazil
52043,1995-07-01,22.735,0.289,Bahia,Brazil
52044,1995-08-01,23.809,0.271,Bahia,Brazil
52045,1995-09-01,25.176,0.319,Bahia,Brazil
52046,1995-10-01,26.37,0.361,Bahia,Brazil
52047,1995-11-01,25.28,0.189,Bahia,Brazil
52048,1995-12-01,25.11,0.187,Bahia,Brazil
52049,1996-01-01,25.797,0.318,Bahia,Brazil
52050,1996-02-01,26.561,0.296,Bahia,Brazil
52051,1996-03-01,26.063,0.139,Bahia,Brazil
52052,1996-04-01,25.216,0.404,Bahia,Brazil
52053,1996-05-01,24.157,0.342,Bahia,Brazil
52054,1996-06-01,22.881,0.217,Bahia,Brazil
52055,1996-07-01,22.437,0.202,Bahia,Brazil
52056,1996-08-01,23.553,0.226,Bahia,Brazil
52057,1996-09-01,25.353,1.034,Bahia,Brazil
52058,1996-10-01,25.939,0.381,Bahia,Brazil
52059,1996-11-01,24.766,0.195,Bahia,Brazil
52060,1996-12-01,26.11,0.386,Bahia,Brazil
52061,1997-01-01,25.19,0.233,Bahia,Brazil
52062,1997-02-01,25.223000000000003,0.398,Bahia,Brazil
52063,1997-03-01,24.183000000000003,0.338,Bahia,Brazil
52064,1997-04-01,24.020000000000003,0.292,Bahia,Brazil
52065,1997-05-01,22.777,0.231,Bahia,Brazil
52066,1997-06-01,22.606,0.33,Bahia,Brazil
52067,1997-07-01,22.322,0.66,Bahia,Brazil
52068,1997-08-01,22.88,0.288,Bahia,Brazil
52069,1997-09-01,26.028,0.334,Bahia,Brazil
52070,1997-10-01,26.552,0.463,Bahia,Brazil
52071,1997-11-01,26.721,0.149,Bahia,Brazil
52072,1997-12-01,26.353,0.172,Bahia,Brazil
52073,1998-01-01,26.326,0.334,Bahia,Brazil
52074,1998-02-01,26.816,0.266,Bahia,Brazil
52075,1998-03-01,27.084000000000003,0.685,Bahia,Brazil
52076,1998-04-01,26.950000000000006,0.5579999999999999,Bahia,Brazil
52077,1998-05-01,25.462,0.405,Bahia,Brazil
52078,1998-06-01,23.6,0.329,Bahia,Brazil
52079,1998-07-01,23.66,0.632,Bahia,Brazil
52080,1998-08-01,24.592,0.307,Bahia,Brazil
52081,1998-09-01,26.068,0.4,Bahia,Brazil
52082,1998-10-01,26.687,0.306,Bahia,Brazil
52083,1998-11-01,25.533,0.5710000000000001,Bahia,Brazil
52084,1998-12-01,25.504,0.298,Bahia,Brazil
52085,1999-01-01,26.32,0.312,Bahia,Brazil
52086,1999-02-01,26.146,0.575,Bahia,Brazil
52087,1999-03-01,25.553,0.609,Bahia,Brazil
52088,1999-04-01,25.567,0.5670000000000001,Bahia,Brazil
52089,1999-05-01,24.177,0.315,Bahia,Brazil
52090,1999-06-01,23.56,0.5529999999999999,Bahia,Brazil
52091,1999-07-01,22.956,0.381,Bahia,Brazil
52092,1999-08-01,23.114,0.166,Bahia,Brazil
52093,1999-09-01,24.688,0.268,Bahia,Brazil
52094,1999-10-01,24.855,0.231,Bahia,Brazil
52095,1999-11-01,24.646,0.128,Bahia,Brazil
52096,1999-12-01,25.534,0.306,Bahia,Brazil
52097,2000-01-01,25.21,0.215,Bahia,Brazil
52098,2000-02-01,25.261,0.26,Bahia,Brazil
52099,2000-03-01,25.165000000000006,0.36,Bahia,Brazil
52100,2000-04-01,24.743,0.245,Bahia,Brazil
52101,2000-05-01,24.277,0.403,Bahia,Brazil
52102,2000-06-01,23.371,0.722,Bahia,Brazil
52103,2000-07-01,22.874,0.258,Bahia,Brazil
52104,2000-08-01,23.57,0.238,Bahia,Brazil
52105,2000-09-01,24.775,0.171,Bahia,Brazil
52106,2000-10-01,26.118,0.187,Bahia,Brazil
52107,2000-11-01,25.428,0.175,Bahia,Brazil
52108,2000-12-01,24.903,0.465,Bahia,Brazil
52109,2001-01-01,25.322,0.329,Bahia,Brazil
52110,2001-02-01,26.318,0.511,Bahia,Brazil
52111,2001-03-01,25.715,0.293,Bahia,Brazil
52112,2001-04-01,25.731,0.8809999999999999,Bahia,Brazil
52113,2001-05-01,25.319000000000003,0.263,Bahia,Brazil
52114,2001-06-01,23.217,0.375,Bahia,Brazil
52115,2001-07-01,23.022,0.39,Bahia,Brazil
52116,2001-08-01,23.095,0.251,Bahia,Brazil
52117,2001-09-01,25.204,0.32,Bahia,Brazil
52118,2001-10-01,25.366,0.56,Bahia,Brazil
52119,2001-11-01,26.351,0.502,Bahia,Brazil
52120,2001-12-01,25.695,0.136,Bahia,Brazil
52121,2002-01-01,24.731,0.301,Bahia,Brazil
52122,2002-02-01,25.458,0.294,Bahia,Brazil
52123,2002-03-01,25.852,0.22,Bahia,Brazil
52124,2002-04-01,25.384,0.227,Bahia,Brazil
52125,2002-05-01,24.495,0.159,Bahia,Brazil
52126,2002-06-01,23.399,0.15,Bahia,Brazil
